

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1416459_at	52.4
1416460_at	16
1416461_at	1417.7
1416462_at	1506.6
1416463_at	175.2
1416464_at	16
1416465_a_at	2014.9
1416466_at	1079.2
1416467_at	4002
1416468_at	6.8
1416469_at	63.6
1416470_a_at	695.8
1416471_at	374.6
1416472_at	321.3
1416473_a_at	1
1416474_at	5.5
1416475_at	1150.8
1416476_a_at	1130.9
1416477_at	2966.1
1416478_a_at	2070.4
1416479_a_at	599
1416480_a_at	832.2
1416481_s_at	190.1
1416482_at	179.8
1416483_at	823.2
1416484_at	528.1
1416485_at	1986.8
1416486_at	1243.9
1416487_a_at	5.2
1416488_at	763.9
1416489_at	103.9
1416490_at	6.8
1416491_at	25.7
1416492_at	180.7
1416493_at	1366.2
1416494_at	279.7
1416495_s_at	1265.5
1416496_at	5763.1
1416497_at	541.7
1416498_at	34.3
1416499_a_at	1263.2
1416500_at	600.8
1416501_at	1460.7
1416502_a_at	972.8
1416503_at	141.3
1416504_at	117.8
1416505_at	38.9
1416506_at	3201.9
1416507_at	89.5
1416508_at	987.4
1416509_at	2358.1
1416510_at	529.4
1416511_a_at	125.6
1416512_at	451.1
1416513_at	79.8
1416514_a_at	1.7
1416515_at	4.1
1416516_at	19.8
1416517_at	469.3
1416518_at	25.1
1416519_at	11806.6
1416520_x_at	7214.6
1416521_at	6241.6
1416522_a_at	1977.4
1416523_at	0.9
1416524_at	1270.2
1416525_at	950.3
1416526_a_at	3810.7
1416527_at	13.9
1416528_at	3869.8
1416529_at	8
1416530_a_at	163.9
1416531_at	124.9
1416532_at	403.1
1416533_at	1249.5
1416534_at	780.2
1416535_at	225.4
1416536_at	365.1
1416537_at	75.6
1416538_at	39.9
1416539_at	100.8
1416540_at	250.2
1416541_at	135.1
1416542_at	223.3
1416543_at	1046
1416544_at	462
1416545_at	684.6
1416546_a_at	8134
1416547_at	2142.4
1416548_at	100.5
1416549_at	253.9
1416550_at	225.4
1416551_at	218.8
1416552_at	7.1
1416553_at	306.8
1416554_at	1333.6
1416555_at	1259.9
1416556_at	719.4
1416557_a_at	283.1
1416558_at	4.6
1416559_at	411.1
1416560_at	3.3
1416561_at	2.6
1416562_at	4.7
1416563_at	308.4
1416564_at	13.3
1416565_at	3624.6
1416566_at	882.9
1416567_s_at	3190
1416568_a_at	722.9
1416569_at	258.1
1416570_s_at	502.3
1416571_at	153
1416572_at	25.8
1416573_at	109.4
1416574_at	668
1416575_at	19.9
1416576_at	648.1
1416577_a_at	9058.1
1416578_at	528.4
1416579_a_at	63
1416580_a_at	2461.6
1416581_at	920.2
1416582_a_at	378.8
1416583_at	298
1416584_at	250.4
1416585_at	761.2
1416586_at	31.4
1416587_a_at	497.1
1416588_at	19
1416589_at	2.1
1416590_a_at	12.6
1416591_at	0.8
1416592_at	274.8
1416593_at	179.1
1416594_at	0.4
1416595_at	465.4
1416596_at	16.3
1416597_at	591.4
1416598_at	9.7
1416599_at	31.2
1416600_a_at	360.4
1416601_a_at	115.8
1416602_a_at	972.7
1416603_at	7378.9
1416604_at	1289.5
1416605_at	200.6
1416606_s_at	1591
1416607_at	104.7
1416608_a_at	887.9
1416609_at	501.6
1416610_a_at	440.9
1416611_at	314.6
1416612_at	0.4
1416613_at	5.4
1416614_at	501.8
1416615_at	219.8
1416616_s_at	638.8
1416617_at	977.4
1416618_at	379.8
1416619_at	834.2
1416620_at	145.9
1416621_at	209.4
1416622_at	137
1416623_at	7.9
1416624_a_at	12155.3
1416625_at	2.9
1416626_at	3.9
1416627_at	25.2
1416628_at	736.6
1416629_at	309.3
1416630_at	764.2
1416631_at	153.9
1416632_at	1
1416633_a_at	1233.4
1416634_at	653.1
1416635_at	438.9
